id_comentario,comentario,id_publicacion
1736,¿Dónde será el taller en El Bordo? No encuentro info de lugar ni horario. #NiñosEscritores,323
1737,"Me encanta, pero podrían aclarar si los talleres son solo para niños que ya escriben bien. 😕 #Creatividad",323
1738,"Qué hermoso ver a los niños expresar sus tradiciones. Quiero que mi hija participe en El Bordo, ojalá las dinámicas sean tan especiales como en Patía. ¡Gracias a los voluntarios! 📖✨ #Cauca",323
1739,"El proyecto suena valioso, pero sería útil saber si hay que inscribirse con anticipación. ✍️ #NiñosEscritores",323
1740,"¡Qué iniciativa tan bonita! @MariaLopez, llevemos a los niños al taller en El Bordo. 📖 #Creatividad",323
1741,"Es increíble cómo motivan a los niños a crear. Voy a inscribir a mi sobrino, espero que el taller en El Bordo sea igual de mágico. ¡Sigan decorando bibliotecas! ✍️ #LetrasDelPueblo",323
1742,"Qué lindo trabajo, pero podrían subir más dibujos de los niños a Instagram para compartir su talento. Quiero inscribir a mi hija. 📖 #NiñosEscritores",323
1743,¡Me encanta apoyar lo local! Estaré en el mercado de Popayán. 🛍️ #MercadoJusto,324
1744,¿Dónde y a qué hora es el mercado? No veo detalles. #Popayán,324
1745,"Buena idea, pero podrían incluir más variedad de productos pa’ todos. 😕 #MercadoJusto",324
1746,"Qué gran forma de ayudar a los productores. Voy a comprar frutas y artesanías, ojalá el ambiente sea alegre y haya mucha participación local. 🥕✨ #Popayán",324
1747,¡Qué delicia esas frutas! Voy a comprar en Silvia este finde. 🍎 #CompraLocal,325
1748,¿En qué lugar de Silvia las venden? Faltan datos de ubicación. #Silvia,325
1749,"Me gusta la idea, pero podrían ofrecer precios más claros pa’ todos. 😕 #CompraLocal",325
1750,"Nada mejor que frutas frescas de Silvia. Apoyo a los productores locales, espero encontrar variedad y buena calidad este fin de semana. 🍊🌟 #Silvia",325
1751,"¡Qué plan tan bueno! @LauraGomez, vamos por frutas frescas juntas. 🍎 #CompraLocal",325
1752,¡Qué buena idea! Iré a la feria en Cajibío a apoyar a los productores. 🛍️ #MercadoJusto,326
1753,¿En qué lugar de Cajibío será la feria? No veo hora ni dirección. #Cajibío,326
1754,"Me gusta el concepto, pero podrían anunciar qué productos habrá pa’ planear. 😕 #MercadoJusto",326
1755,Apoyar a los productores locales es clave. Voy a la feria a comprar frutas frescas y conocer sus historias. ¡Gracias por organizar esto! 🥕✨ #Cajibío,326
1756,¡Qué artesanías tan lindas! Quiero conocerlas en Totoró. 🧵 #HechoAMano,327
1757,¿Dónde venden estas artesanías? No veo info de lugar ni contacto. #Totoró,327
1758,"Me encantan, pero podrían mostrar más fotos pa’ ver los detalles. 😕 #HechoAMano",327
1759,¡Qué buena oferta! Voy a comprar miel pura de Morales este finde. 🍯 #MercadoJusto,328
1760,¿Dónde venden esta miel en Morales? No veo info de lugar. #Morales,328
1761,"Me gusta la miel, pero podrían aclarar si la oferta tiene fecha límite. 😕 #MercadoJusto",328
1762,"Nada como la miel de Morales, pura y natural. Apoyo a los productores locales, voy por mi tarro. 🍯🌼 #Morales",328
1763,"¡Qué plan tan bueno! @CarlosPerez, compremos miel con esta oferta. 🍯 #MercadoJusto",328
1764,¡Gran iniciativa! Compraré productos locales en Patía para apoyar a los productores. 🛍️ #CompraJusta,329
1765,¿Dónde se compran estos productos en Patía? No veo info de lugares. #Patía,329
1766,"Me gusta la idea, pero podrían decir qué productos están disponibles pa’ planear. 😕 #CompraJusta",329
1767,"Apoyar a los pequeños productores de Patía es clave pa’l desarrollo local. Voy a buscar sus productos, espero encontrar frutas frescas y artesanías. ¡Sigan promoviendo! 🥕✨ #Patía",329
1768,"¡Qué frescura! Quiero pedir verduras orgánicas de Piendamó, voy por mi bolsa. 🥕 #Local",330
1769,¿Dónde se piden estas verduras en Piendamó? No veo contacto ni dirección. #Piendamó,330
1770,"Me gusta lo orgánico, pero podrían decir si tienen entrega a domicilio. 😕 #Local",330
1771,"Apoyo total a los productores de Piendamó. Estas verduras son puro amor local, perfectas pa’ cocinar sano. Ojalá sigan creciendo. 🥬🌱 #Piendamó",330
1772,"¡Qué buena idea! @SofiaLopez, pidamos verduras orgánicas pa’ la semana. 🥕 #Local",330
1773,¡Qué iniciativa tan valiosa! Compraré frutas y artesanías en Popayán. 🛍️ #MercadoJusto,331
1774,¿Dónde es el mercado en Popayán? No veo dirección ni horarios. #CompraLocal,331
1775,"Me encanta, pero podrían incluir más info sobre los productores pa’ conocer sus historias. 😕 #Cauca",331
1776,"Apoyar a los productores locales es lo mejor. Voy por verduras frescas y artesanías, ojalá el mercado sea un espacio lleno de vida y conexión. 🥕✨ #MercadoJusto",331
1777,"Suena genial, pero sería bueno saber si aceptan pagos digitales o solo efectivo. 🛍️ #CompraLocal",331
1778,"¡Qué plan tan bueno! @MariaLopez, vamos al mercado a comprar local. 🥬 #Cauca",331
1779,"Es lindo conectar con productores de Popayán. Quiero comprar, pero podrían promocionar más los horarios pa’ no perdérselo. Gran trabajo. 🛍️ #MercadoJusto",331
1780,¡Qué delicia los productos de Silvia! Pediré verduras frescas hoy mismo. 🥕 #MercadoJusto,332
1781,¿Dónde y cómo pido estos alimentos en Silvia? No veo info de contacto. #ProductosLocal,332
1782,"Me gusta lo orgánico, pero podrían aclarar si hay pedidos mínimos pa’ comprar. 😕 #MercadoJusto",332
1783,"Apoyar a las familias de Silvia con estos productos es increíble. Voy a pedir frutas y hortalizas, ojalá sigan ofreciendo tanta calidad y frescura. 🥬🌟 #ProductosLocal",332
1784,"Suena bien, pero sería útil saber si hacen entregas fuera de Silvia. 🥕 #MercadoJusto",332
1785,"¡Qué buena idea! @SofiaLopez, pidamos algo orgánico de Silvia pa’l finde. 🥬 #ProductosLocal",332
1786,¡Qué artesanías tan hermosas! Quiero comprar para apoyar a Totoró. 🧵 #MercadoJusto,333
1787,¿Dónde veo el catálogo de artesanías? No encuentro link ni info. #Artesanías,333
1788,"Me encantan, pero podrían mostrar precios pa’ planear la compra. 😕 #MercadoJusto",333
1789,Las piezas de Totoró son puro arte. Voy a explorar el catálogo pa’ comprar y preservar nuestras tradiciones. ¡Gracias por conectar a los artesanos con nosotros! 🧵✨ #Artesanías,333
1790,"Suena genial, pero sería bueno saber si hacen envíos a otras ciudades. 🧵 #MercadoJusto",333
1791,"¡Qué plan tan bueno! @CarlosPerez, compremos artesanías de Totoró. 🧵 #Artesanías",333
1792,"Apoyar a los artesanos es clave, pero podrían incluir más fotos pa’ ver los detalles. Quiero comprar algo único. 🧵 #MercadoJusto",333
1793,¡Qué buena idea! Iré a la feria en Morales a comprar productos frescos. 🛍️ #MercadoJusto,334
1794,¿Dónde será la feria en Morales? No veo dirección ni horario. #FeriaLocal,334
1795,"Me gusta el concepto, pero podrían promocionar más pa’ que llegue más gente. 😕 #MercadoJusto",334
1796,"Apoyar a los productores de Morales es increíble. Voy a la feria a probar frutas y conocer sus historias, ojalá sea un espacio lleno de vida. 🥕✨ #FeriaLocal",334
1797,"Suena bien, pero sería útil saber si hay parqueadero pa’ los que vamos en carro. 🛍️ #MercadoJusto",334
1798,"¡Qué plan tan especial! @MariaLopez, vamos a la feria a comprar local. 🥬 #FeriaLocal",334
1799,"Es genial conectar con productores, pero podrían incluir más artesanías en la feria. Quiero ir a apoyar. 🛍️ #MercadoJusto",334
1800,¡Qué proyecto tan valioso! Compraré productos locales pa’ apoyar a los productores. 🛍️ #MercadoJusto,335
1801,¿Dónde puedo comprar en Popayán? No veo info de tiendas o contactos. #CompraLocal,335
1802,"Me encanta la idea, pero podrían incluir más opciones de entrega pa’ zonas rurales. 😕 #Cauca",335
1803,"Mercado Justo es un orgullo caucano. Voy a comprar miel y artesanías pa’ apoyar a las comunidades, ojalá sigan conectando a más productores con compradores. 🥕✨ #CompraLocal",335
1804,"Suena bueno, pero sería útil saber si tienen un catálogo en línea pa’ ver productos. 🛍️ #MercadoJusto",335
1805,"¡Qué iniciativa tan bacana! @SofiaLopez, compremos frutas frescas de Mercado Justo. 🥬 #Cauca",335
1806,"Apoyar a los artesanos y agricultores es clave, pero podrían compartir más historias de los productores pa’ conectar con ellos. Quiero comprar. 🛍️ #CompraLocal",335
1807,¡Qué lindo apoyar a las familias de Silvia! Pediré verduras orgánicas ya. 🥕 #MercadoJusto,336
1808,¿Cómo accedo a la plataforma? No veo link ni info de contacto. #Orgánico,336
1809,"Me gusta lo orgánico, pero podrían aclarar si los precios son competitivos. 😕 #Comunidad",336
1810,"Apoyar a Silvia con estas verduras es increíble. Quiero pedir para mi casa, ojalá la calidad sea tan buena como dicen. ¡Gracias por conectar comunidades! 🥬✨ #MercadoJusto",336
1811,"Suena bien, pero sería bueno saber si hay entregas en Popayán. 🥕 #Orgánico",336
1812,"¡Qué proyecto tan especial! @CarlosPerez, pidamos verduras frescas pa’l finde. 🥬 #Comunidad",336
1813,"Es genial comprar directo de productores, pero podrían mostrar más productos en la plataforma. Quiero explorar. 🛍️ #MercadoJusto",336
1814,¡Qué feria tan increíble! Quiero ir a la próxima en Cajibío. 🛍️ #MercadoJusto,337
1815,¿Cuándo y dónde será la próxima feria? No veo detalles en Instagram. #FeriaLocal,337
1816,"Me encanta la idea, pero podrían promover más pa’ que llegue más gente. 😕 #MercadoJusto",337
1817,"Apoyar a los productores de Cajibío es clave. Fui a la feria y compré quesos deliciosos, el ambiente fue alegre y lleno de vida. ¡Sigan así! 🥕✨ #FeriaLocal",337
1818,"Suena genial, pero sería útil saber si las ferias tienen horarios pa’ familias. 🛍️ #MercadoJusto",337
1819,"¡Qué plan tan bueno! @MariaLopez, vamos a la próxima feria a comprar local. 🥬 #FeriaLocal",337
1820,"Es hermoso ver a los productores brillar. Quiero ir, pero podrían compartir más fotos de los productos en Instagram. 🛍️ #MercadoJusto",337
1821,¡Qué artesanías tan hermosas! Compraré para apoyar a los artesanos de Puracé. 🧵 #MercadoJusto,338
1822,¿Cómo accedo a la plataforma para ver las artesanías? No veo enlace. #Artesanías,338
1823,"Me encanta, pero podrían mostrar más detalles de las piezas pa’ decidir. 😕 #Cauca",338
1824,"Las artesanías de Puracé son un tesoro. Quiero comprar una pieza única para mi casa, ojalá la plataforma sea fácil de usar. ¡Gracias por apoyar a estas familias! 🧵✨ #MercadoJusto",338
1825,"Suena bueno, pero sería útil saber si hacen envíos fuera de Cauca. 🧵 #Artesanías",338
1826,"¡Qué proyecto tan bacano! @SofiaLopez, compremos artesanías de Puracé. 🧵 #Cauca",338
1827,"Apoyar la cultura de Puracé es increíble, pero podrían contar más historias de los artesanos en la plataforma. Quiero comprar. 🧵 #MercadoJusto",338
1828,¡Qué iniciativa tan valiosa! Compraré miel de Morales para apoyar a los productores. 🍯 #MercadoJusto,339
1829,¿Dónde puedo comprar estos productos en Morales? No veo info de contacto. #CompraJusta,339
1830,"Me gusta la idea, pero podrían aclarar si los precios son accesibles pa’ todos. 😕 #Local",339
1831,"Apoyar a los productores de Morales es clave para el desarrollo local. Voy a pedir hortalizas frescas, ojalá la calidad sea tan buena como prometen. ¡Sigan conectando comunidades! 🥕✨ #MercadoJusto",339
1832,"Suena bien, pero sería útil saber si hay un catálogo pa’ ver todos los productos. 🛍️ #CompraJusta",339
1833,"¡Qué proyecto tan especial! @CarlosPerez, pidamos verduras de Morales pa’l finde. 🥬 #Local",339
1834,"Es genial darles vitrina a los productores, pero podrían compartir más sobre sus retos en redes. Quiero comprar. 🛍️ #MercadoJusto",339
1835,¡Qué feria tan increíble! Quiero ir a la próxima en Balboa a comprar local. 🛍️ #MercadoJusto,340
1836,¿Cuándo y dónde será la feria en Balboa? No veo detalles en Facebook. #CompraLocal,340
1837,"Me encanta el impacto, pero podrían incluir más transporte pa’ los que vivimos lejos. 😕 #Cauca",340
1838,"Qué orgullo ver a los productores de Guapi y Timbío brillar. Fui a la feria y compré frutas y artesanías, el ambiente fue pura vida. ¡Sigan apoyando a las familias locales! 🥕✨ #Feria",340
1839,"Suena genial, pero sería bueno saber si la feria tendrá productos orgánicos. 🛍️ #MercadoJusto",340
1840,"¡Qué plan tan bacano! @MariaLopez, vamos a la feria en Balboa a comprar. 🥬 #CompraLocal",340
1841,"Apoyar a 200 familias es tremendo, pero podrían compartir más historias de los productores en redes. Quiero ir a Balboa. 🛍️ #MercadoJusto",340
1842,¡Qué proyecto tan poderoso! Compraré productos de Inzá para apoyar a los productores. 🛍️ #MercadoJusto,341
1843,¿Cómo uso la plataforma para comprar en La Sierra? No veo enlace ni info. #ComercioJusto,341
1844,"Me encanta, pero podrían mejorar la web pa’ que sea más fácil navegar. 😕 #Cauca",341
1845,"Mercado Justo es un cambio real pa’l Cauca. Pedí verduras de Inzá y la calidad es increíble, saber que ayudo a 150 productores me llena de orgullo. ¡Sigan creciendo! 🥕✨ #ComercioJusto",341
1846,"Suena bueno, pero sería útil saber si hay envíos a Popayán o solo local. 🛍️ #MercadoJusto",341
1847,"¡Qué iniciativa tan bacana! @SofiaLopez, exploremos la plataforma pa’ comprar local. 🥬 #Cauca",341
1848,"Es inspirador apoyar a artesanos, pero podrían contar más sobre sus historias en Instagram pa’ conectar mejor. Quiero pedir algo. 🛍️ #ComercioJusto",341
1849,¡Qué sabores tan auténticos! Compraré mermeladas para apoyar a las mujeres de Patía. 🍓 #MercadoJusto,342
1850,¿Cómo pido las conservas en Sucre? No veo info de entrega ni contacto. #CompraLocal,342
1851,"Me encanta la idea, pero podrían incluir más talleres pa’ otros productores. 😕 #MujeresProductoras",342
1852,"Apoyar a las mujeres de Patía con estas mermeladas es increíble. Quiero probarlas y contribuir a su independencia. Los talleres suenan genial, ojalá sigan empoderando comunidades. 🥫✨ #MercadoJusto",342
1853,"Suena bueno, pero sería útil saber si las entregas cubren zonas rurales. 🍓 #CompraLocal",342
1854,"¡Qué proyecto tan especial! @CarlosPerez, pidamos conservas pa’l desayuno. 🥫 #MujeresProductoras",342
1855,"Es lindo apoyar a estas productoras, pero podrían compartir más historias en Facebook pa’ conocerlas mejor. Quiero comprar. 🥫 #MercadoJusto",342
1856,¡Qué plan tan bueno! Me apunto a las rutas guiadas en Popayán. 🥾 #SenderosVivos,343
1857,¿Dónde empiezan las rutas? No veo info de lugar ni horarios. #Popayán,343
1858,"Me gusta la idea, pero podrían decir si las rutas son aptas pa’ principiantes. 😕 #SenderosVivos",343
1859,"Nada como explorar la naturaleza de Popayán. Quiero unirme a las caminatas, ojalá las guías cuenten historias del paisaje y haya buen ambiente. 🌳✨ #Popayán",343
1860,"Suena bacano, pero sería útil saber si hay que pagar o es gratis. 🥾 #SenderosVivos",343
1861,"¡Qué planazo! @MariaLopez, vamos a caminar por esos senderos. 🌿 #SenderosVivos",343
1862,"Explorar Popayán así pinta increíble, pero podrían aclarar si las rutas son seguras pa’ familias. Quiero ir. 🌳 #SenderosVivos",343
1863,"¡Me encanta! Voy a la caminata en Silvia, suena perfecto pa’l finde. 🌳 #EcoRutas",344
1864,¿En qué parte de Silvia es la caminata? No veo dónde ni a qué hora. #Silvia,344
1865,"Pinta bien, pero deberían decir si el camino es fácil o muy exigente. 😕 #EcoRutas",344
1866,"Qué plan tan bueno pa’ conectar con la naturaleza. Quiero ir con amigos a la caminata, ojalá las vistas sean tan increíbles como dicen. 🌿✨ #Silvia",344
1867,"Me interesa, pero sería bueno saber si hay que inscribirse antes. 🥾 #EcoRutas",344
1868,"¡Qué bacanería! @JuanPerez, vení conmigo a la caminata este sábado. 🌳 #EcoRutas",344
1869,"Me parece genial explorar Silvia así, pero podrían avisar si hay guías o algo pa’ aprender del entorno. Quiero sumarme. 🌿 #EcoRutas",344
1870,"¡Qué planazo! Quiero descubrir esas cascadas en Totoró, me apunto. 🌊 #SenderosVivos",345
1871,¿Dónde comienza la ruta en Totoró? No veo lugar ni horario. #Totoró,345
1872,"Suena bacano, pero deberían avisar si el camino es seguro pa’ todos. 😕 #SenderosVivos",345
1873,"Explorar cascadas en Totoró suena increíble. Voy con mi familia, ojalá sea una aventura inolvidable con paisajes espectaculares. 🌿✨ #Totoró",345
1874,"Me interesa, pero sería bueno saber si hay que llevar equipo especial. 🥾 #SenderosVivos",345
1875,"¡Tremendo plan! @SofiaLopez, vamos a esas cascadas este finde. 🌊 #SenderosVivos",345
1876,¡Qué plan tan increíble! Me apunto a la ruta nocturna en Cajibío. 🌙 #Naturaleza,346
1877,¿Dónde empieza la ruta en Cajibío? No veo info de lugar ni hora. #Cajibío,346
1878,"Me gusta, pero deberían decir si es seguro caminar de noche. 😕 #Naturaleza",346
1879,"Una ruta nocturna suena mágico. Quiero ir con amigos, ojalá se vean estrellas y el guía explique sobre la fauna. 🌟✨ #Cajibío",346
1880,"Pinta bien, pero sería útil saber si hay que llevar linterna o algo. 🥾 #Naturaleza",346
1881,"¡Qué aventura! @CarlosPerez, vení a la ruta nocturna este sábado. 🌙 #Naturaleza",346
1882,"Explorar Cajibío de noche debe ser único, pero podrían aclarar si es apto pa’ niños. Quiero sumarme. 🌿 #Naturaleza",346
1883,"¡Qué buen plan! Voy con la familia al paseo en Morales, gracias por hacerlo gratis. 🌳 #EcoTurismo",347
1884,¿Dónde es el paseo en Morales? No encuentro la ubicación ni la hora. #Morales,347
1885,"Suena bien, ¿pero el camino es apto para carritos de bebes?. #EcoTurismo",347
1886,"Me encanta que sea familiar y gratis. Llevaré a mis hijos, espero que haya sombra y un guía que cuente cositas del lugar. 🌿✨ #Morales",347
1887,"Interesante, pero sería bueno saber si hay que registrarse o solo llegar. 🥾 #EcoTurismo",347
1888,"¡Qué plan tan chévere! @LauraGomez, vamos con los niños al paseo. 🌳 #EcoTurismo",347
1889,"Un paseo gratis en Morales pinta increíble, pero podrían poner si hay baños o agua pa’ los pequeños. Quiero ir. 🌿 #EcoTurismo",347
1890,¡Qué plan tan increíble! Este sábado voy a explorar los senderos de Patía. 🌳 #EcoRutas,348
1891,"¿Los senderos en Patía son guiados o libres? Me interesa, pero quiero detalles. #Patía",348
1892,"Me gusta, pero deberían avisar si hay que llevar agua o comida pa’l camino. 😕 #EcoRutas",348
1893,"Nada como los paisajes de Patía. Quiero unirme a la aventura, ojalá el grupo sea pequeño y se respeten las zonas naturales. ¡Qué emoción! 🌿✨ #Patía",348
1894,"Suena bueno, pero sería útil saber cuánto dura la caminata pa’ organizarme. 🥾 #EcoRutas",348
1895,"¡Tremendo plan! @SofiaLopez, vente conmigo a los senderos este sábado. 🌳 #EcoRutas",348
1896,"Explorar Patía suena brutal, pero podrían contar si los senderos pasan por ríos o algo especial. Quiero ir. 🌿 #EcoRutas",348
1897,Qué lindo promover la naturaleza. Espero que la caminata sea relajada y con vistas espectaculares. Voy con amigos. 🌳 #EcoRutas,348
1898,"¡Qué plan tan genial! Reservé pa’ ver aves en Piendamó, amo la naturaleza. 🦜 #AventuraVerde",349
1899,¿Cómo reservo para el paseo? No encuentro el contacto pa’ inscribirme. #Piendamó,349
1900,"Me gusta, pero deberían avisar si el terreno es complicado o facil 😕 #AventuraVerde",349
1901,"Ver aves en los bosques de Piendamó suena increíble. Quiero ir con mi cámara, ojalá los guías sepan mucho de las especies y cuiden el entorno. ¡Emocionada! 🌿✨ #Piendamó",349
1902,"Suena interesante, pero sería bueno saber si el paseo es temprano o todo el día. 🦜 #AventuraVerde",349
1903,"¡Qué bacanería! @LauraGomez, vamos a ver aves este finde en Piendamó. 🌳 #AventuraVerde",349
1904,"Promover la naturaleza así es clave, pero podrían decir si hay binoculares pa’ usar. Quiero sumarme. 🌿 #AventuraVerde",349
1905,Qué lindo explorar Piendamó y sus aves. Espero que sea una experiencia tranquila y respetuosa con los bosques. Voy con amigos. 🦜 #AventuraVerde,349
1906,¡Qué plan tan increíble! Ya reservé mi ruta ecológica en Popayán. 🌳 #SenderosVivos,350
1907,¿Cómo hago pa’ reservar la caminata? No encuentro el contacto o enlace. #EcoTurismo,350
1908,"Me gusta la idea, pero deberían avisar si las rutas son largas o cortas. 😕 #Cauca",350
1909,"Explorar Popayán con guías suena perfecto. Quiero aprender de la cultura y disfrutar los paisajes, ojalá sea una experiencia relajada y llena de historias locales. 🌿✨ #SenderosVivos",350
1910,"Pinta bacano, pero sería bueno saber si las caminatas son aptas pa’ personas mayores. 🥾 #EcoTurismo",350
1911,"¡Tremenda aventura! @CarlosPerez, vamos a una ruta ecológica este finde. 🌳 #Cauca",350
1912,"Conectar con la naturaleza así es lo mejor, pero podrían contar más sobre la cultura local en las rutas. Quiero reservar. 🌿 #SenderosVivos",350
1913,¡Qué plan tan bueno! Reservé pa’ caminar en Silvia con la familia. 🌳 #SenderosVivos,351
1914,¿Cómo contacto a los guías pa’ reservar? No veo info clara. #RutasVerdes,351
1915,"Me encanta, pero deberían decir si los caminos son aptos pa’ niños pequeños. 😕 #Silvia",351
1916,"Caminar por Silvia suena increíble. Quiero ir con amigos, ojalá los guías cuenten historias de los bosques y la experiencia sea inolvidable. 🌿✨ #SenderosVivos",351
1917,"Pinta bien, pero sería útil saber si hay que llevar comida o agua. 🥾 #RutasVerdes",351
1918,"¡Qué aventura tan bacana! @SofiaLopez, vamos a los bosques de Silvia. 🌳 #Silvia",351
1919,"Explorar la naturaleza así es lo máximo, pero podrían aclarar si las rutas son cortas o largas. Quiero sumarme. 🌿 #SenderosVivos",351
1920,¡Qué plan tan increíble! Ya reservé pa’ ver las cascadas de Totoró. 🌊 #SenderosVivos,352
1921,¿Cómo me inscribo pa’ la caminata? No veo contacto ni enlace pa’ reservar. #Aventura,352
1922,"Me gusta, pero podrían avisar si el camino a las cascadas es complicado. 😕 #Totoró",352
1923,"Explorar las cascadas de Totoró suena mágico. Quiero aprender de la biodiversidad y sacar fotos, ojalá el grupo sea pequeño pa’ disfrutar tranquilo. 🌿✨ #SenderosVivos",352
1924,"Pinta bacano, pero sería bueno saber si las caminatas son aptas pa’ principiantes. 🥾 #Aventura",352
1925,"¡Tremenda aventura! @MariaLopez, vamos a las cascadas este finde. 🌊 #Totoró",352
1926,"Conocer la biodiversidad de Totoró es un planazo, pero podrían decir si hay que llevar algo especial pa’ la ruta. Quiero ir. 🌿 #SenderosVivos",352
1927,¡Qué plan tan bueno! Voy con mi familia a la ruta en Morales este finde. 🌳 #SenderosVivos,353
1928,¿Cómo me apunto a la caminata? No encuentro el contacto pa’ reservar. #EcoRutas,353
1929,"Me gusta la idea, pero deberían aclarar si el sendero que tal es 😕 #Morales",353
1930,"Explorar la flora de Morales suena increíble. Quiero ir con mis hijos, ojalá las vistas sean tan espectaculares como dicen y aprendamos algo nuevo. 🌿✨ #SenderosVivos",353
1931,"Pinta chévere, pero sería útil saber si hay sombra pa’ los que no aguantamos mucho sol. 🥾 #EcoRutas",353
1932,"¡Qué aventura! @JuanPerez, vente conmigo a la ruta en Morales. 🌳 #Morales",353
1933,"Me encanta que sea pa’ todas las edades, pero podrían contar más sobre qué plantas veremos. Quiero sumarme. 🌿 #SenderosVivos",353
1934,¡Qué plan tan increíble! Reservé mi caminata para reconectar con la naturaleza. 🌳 #SenderosVivos,354
1935,¿Cómo reservo la ruta? No veo un enlace o número pa’ contactar. #EcoTurismo,354
1936,"Me encanta, pero deberían decir si las rutas son aptas pa’ caminantes novatos. 😕 #Cauca",354
1937,"Explorar desde Popayán hasta Puracé suena épico. Quiero ir con amigos, ojalá los guías cuenten historias únicas y cuidemos los senderos juntos. 🌿✨ #SenderosVivos",354
1938,"Pinta bacano, pero sería bueno saber si las caminatas incluyen paradas pa’ descansar. 🥾 #EcoTurismo",354
1939,"¡Tremenda aventura! @LauraGomez, vamos a una ruta ecológica este mes. 🌳 #Cauca",354
1940,"Reconectar con la biodiversidad del Cauca es lo máximo, pero podrían aclarar si hay caminatas cortas pa’ familias. Quiero reservar. 🌿 #SenderosVivos",354
1941,¡Qué plan tan espectacular! Me uno a la caminata en Silvia pa’ disfrutar la naturaleza. 🌳 #SenderosVivos,355
1942,¿Cómo me inscribo pa’ la salida? No encuentro info de contacto ni fechas. #RutasVerdes,355
1943,"Me gusta, pero podrían avisar si las rutas son ideales para las familias. 😕 #Naturaleza",355
1944,"Caminar por Silvia con guías que explican la cultura y la fauna suena increíble. Quiero llevar a mi familia, ojalá los paisajes sean tan impresionantes como dicen. 🌿✨ #RutasVerdes",355
1945,"Pinta chévere, pero sería útil saber si hay que llevar algo como repelente. 🥾 #SenderosVivos",355
1946,"¡Qué aventura! @MariaLopez, vamos juntos a explorar Silvia este finde. 🌳 #Naturaleza",355
1947,"Aprender de la flora y cultura de Cauca es un planazo, pero podrían contar más sobre los guías. Quiero sumarme. 🌿 #RutasVerdes",355
1948,¡Qué experiencia tan bonita! Quiero unirme a la próxima ruta en Cajibío. 🌳 #SenderosVivos,356
1949,¿Cómo reservo para la caminata en Cajibío? No veo contacto en TikTok. #EcoAventura,356
1950,"Me encanta, pero deberían aclarar si las rutas son aptas para niños pequeños. 😕 #SenderosVivos",356
1951,"Explorar cascadas y aves en Totoró suena increíble. Espero que la ruta en Cajibío sea igual de especial, quiero aprender más sobre la naturaleza local. 🌿✨ #EcoAventura",356
1952,"Suena bueno, pero sería útil saber si hay que llevar equipo de senderismo. 🥾 #SenderosVivos",356
1953,"¡Qué plan! @CarlosPerez, vamos a la ruta en Cajibío juntos. 🌳 #EcoAventura",356
1954,"Promover el amor por la naturaleza es clave, pero podrían compartir más videos de las aves en TikTok. Quiero reservar. 🌿 #SenderosVivos",356
1955,"Qué plan tan especial, ideal para desconectar. Reservé mi plaza para Patía. 🌳 #SenderosVivos",357
1956,Cómo me inscribo para el paseo en Patía? No encuentro el contacto ni la fecha. #EcoTurismo,357
1957,"Me gusta, pero deberían indicar si los paseos son accesibles para abuelos. 😕 #Familia",357
1958,"Caminar en Morales debe ser una pasada. Quiero llevar a mi familia a Patía, ojalá aprendamos sobre sostenibilidad y los paisajes sean impresionantes. 🌿✨ #SenderosVivos",357
1959,"Suena interesante, pero sería bueno saber si el paseo es guiado o libre. 🥾 #EcoTurismo",357
1960,"Qué plan tan bueno! @SofiaLopez, vamos con la familia a Patía. 🌳 #Familia",357
1961,"Promover sostenibilidad en familia es genial, pero podrían aclarar la duración del paseo. Quiero unirme. 🌿 #SenderosVivos",357
1962,"Qué plan tan hermoso, perfecto pa’ relajarse. Ya quiero caminar en Piendamó. 🌳 #SenderosVivos",358
1963,Cómo me apunto a las caminatas? No veo cómo contactarlos en Instagram. #AventuraVerde,358
1964,"Me interesa, pero deberían decir si los senderos son muy empinados o no. 😕 #Cauca",358
1965,"Las vistas de Piendamó deben ser impresionantes. Quiero unirme a una caminata, ojalá los guías expliquen sobre las plantas y el paisaje sea tan tranquilo como dicen. 🌿✨ #SenderosVivos",358
1966,"Suena bien, pero sería útil saber si las caminatas son cortas o de varias horas. 🥾 #AventuraVerde",358
1967,"Qué plan tan bueno! @JuanPerez, vamos a explorar Piendamó juntos. 🌳 #Cauca",358
1968,"Amo la idea de caminar en la naturaleza, pero podrían subir más fotos a Instagram pa’ ver los senderos. Quiero reservar. 🌿 #SenderosVivos",358
1969,"Qué experiencia tan mágica, quiero ir a la próxima en Santander de Quilichao. 🌟 #SenderosVivos",359
1970,Cómo reservo para la ruta en Santander?. #EcoTurismo,359
1971,"Me encanta, pero deberían avisar si la caminata nocturna es segura voy con niños. 😕 #NocheEstrellada",359
1972,"La caminata en Cajibío suena increíble, ver las estrellas y aprender de los ecosistemas debe ser único. Quiero reservar para Santander, ojalá sea tan especial como lo cuentan. 🌿✨ #Cauca",359
1973,"Suena genial, pero sería bueno saber si hay que llevar algo pa’ la noche. 🌙 #SenderosVivos",359
1974,"Qué plan tan lindo! @LauraGomez, vamos a la ruta nocturna en Santander. 🌟 #EcoTurismo",359
1975,"Proteger la naturaleza así es clave, pero podrían subir más videos de las historias en TikTok. Quiero unirme. 🌿 #NocheEstrellada",359
1976,¡Qué iniciativa tan maravillosa! Es genial ver cómo se promueve el turismo sostenible. 🌿,360
